Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
34429,D1,2000,2000-08-11,Dortmund,Hansa Rostock,1,0,H
34430,D1,2000,2000-08-12,Bayern Munich,Hertha,4,1,H
34431,D1,2000,2000-08-12,Freiburg,Stuttgart,4,0,H
34432,D1,2000,2000-08-12,Hamburg,Munich 1860,2,2,D
34433,D1,2000,2000-08-12,Kaiserslautern,Bochum,0,1,A
34434,D1,2000,2000-08-12,Leverkusen,Wolfsburg,2,0,H
34435,D1,2000,2000-08-12,Werder Bremen,Cottbus,3,1,H
34436,D1,2000,2000-08-13,Ein Frankfurt,Unterhaching,3,0,H
34437,D1,2000,2000-08-13,Schalke 04,FC Koln,2,1,H
34438,D1,2000,2000-08-18,Cottbus,Dortmund,1,4,A
34439,D1,2000,2000-08-19,Munich 1860,Werder Bremen,2,1,H
34440,D1,2000,2000-08-19,Bochum,Bayern Munich,0,3,A
34441,D1,2000,2000-08-19,Hertha,Hamburg,4,0,H
34442,D1,2000,2000-08-19,Stuttgart,Leverkusen,4,1,H
34443,D1,2000,2000-08-19,Unterhaching,Freiburg,1,1,D
34444,D1,2000,2000-08-19,Wolfsburg,Kaiserslautern,4,0,H
34445,D1,2000,2000-08-20,FC Koln,Ein Frankfurt,4,1,H
34446,D1,2000,2000-08-20,Hansa Rostock,Schalke 04,0,4,A
34447,D1,2000,2000-09-05,Freiburg,FC Koln,0,0,D
34448,D1,2000,2000-09-05,Kaiserslautern,Stuttgart,1,0,H
34449,D1,2000,2000-09-05,Leverkusen,Unterhaching,1,0,H
34450,D1,2000,2000-09-05,Schalke 04,Cottbus,3,0,H
34451,D1,2000,2000-09-06,Bayern Munich,Wolfsburg,3,1,H
34452,D1,2000,2000-09-06,Dortmund,Munich 1860,2,3,A
34453,D1,2000,2000-09-06,Ein Frankfurt,Hansa Rostock,4,0,H
34454,D1,2000,2000-09-06,Hamburg,Werder Bremen,2,1,H
34455,D1,2000,2000-09-06,Hertha,Bochum,4,0,H
34456,D1,2000,2000-09-08,Unterhaching,Kaiserslautern,0,0,D
34457,D1,2000,2000-09-09,FC Koln,Leverkusen,1,1,D
34458,D1,2000,2000-09-09,Munich 1860,Schalke 04,1,1,D
34459,D1,2000,2000-09-09,Bochum,Hamburg,0,4,A
34460,D1,2000,2000-09-09,Stuttgart,Bayern Munich,2,1,H
34461,D1,2000,2000-09-09,Werder Bremen,Dortmund,1,2,A
34462,D1,2000,2000-09-09,Wolfsburg,Hertha,2,1,H
34463,D1,2000,2000-09-10,Cottbus,Ein Frankfurt,2,0,H
34464,D1,2000,2000-09-10,Hansa Rostock,Freiburg,0,0,D
34465,D1,2000,2000-09-15,Kaiserslautern,FC Koln,3,1,H
34466,D1,2000,2000-09-16,Bayern Munich,Unterhaching,3,1,H
34467,D1,2000,2000-09-16,Bochum,Wolfsburg,2,1,H
34468,D1,2000,2000-09-16,Ein Frankfurt,Munich 1860,1,0,H
34469,D1,2000,2000-09-16,Freiburg,Cottbus,4,1,H
34470,D1,2000,2000-09-16,Hamburg,Dortmund,2,3,A
34471,D1,2000,2000-09-16,Leverkusen,Hansa Rostock,1,2,A
34472,D1,2000,2000-09-17,Hertha,Stuttgart,2,0,H
34473,D1,2000,2000-09-17,Schalke 04,Werder Bremen,1,1,D
34474,D1,2000,2000-09-22,Munich 1860,Freiburg,3,1,H
34475,D1,2000,2000-09-23,FC Koln,Bayern Munich,1,2,A
34476,D1,2000,2000-09-23,Cottbus,Leverkusen,1,2,A
34477,D1,2000,2000-09-23,Dortmund,Schalke 04,0,4,A
34478,D1,2000,2000-09-23,Stuttgart,Bochum,1,1,D
34479,D1,2000,2000-09-23,Werder Bremen,Ein Frankfurt,1,1,D
34480,D1,2000,2000-09-23,Wolfsburg,Hamburg,4,4,D
34481,D1,2000,2000-09-24,Hansa Rostock,Kaiserslautern,1,0,H
34482,D1,2000,2000-09-24,Unterhaching,Hertha,5,2,H
34483,D1,2000,2000-09-29,Ein Frankfurt,Dortmund,1,1,D
34484,D1,2000,2000-09-30,Bayern Munich,Hansa Rostock,0,1,A
34485,D1,2000,2000-09-30,Bochum,Unterhaching,3,0,H
34486,D1,2000,2000-09-30,Hamburg,Schalke 04,2,0,H
34487,D1,2000,2000-09-30,Hertha,FC Koln,4,2,H
34488,D1,2000,2000-09-30,Kaiserslautern,Cottbus,1,1,D
34489,D1,2000,2000-09-30,Leverkusen,Munich 1860,0,0,D
34490,D1,2000,2000-10-01,Freiburg,Werder Bremen,0,1,A
34491,D1,2000,2000-10-01,Wolfsburg,Stuttgart,2,2,D
34492,D1,2000,2000-10-13,Dortmund,Freiburg,1,0,H
34493,D1,2000,2000-10-14,FC Koln,Bochum,2,0,H
