Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
33817,D1,1999,1999-08-13,Duisburg,Leverkusen,0,0,D
33818,D1,1999,1999-08-13,Wolfsburg,Munich 1860,2,1,H
33819,D1,1999,1999-08-14,Bayern Munich,Hamburg,2,2,D
33820,D1,1999,1999-08-14,Ein Frankfurt,Unterhaching,3,0,H
33821,D1,1999,1999-08-14,Kaiserslautern,Dortmund,1,0,H
33822,D1,1999,1999-08-14,Schalke 04,Bielefeld,1,1,D
33823,D1,1999,1999-08-14,Stuttgart,Werder Bremen,0,0,D
33824,D1,1999,1999-08-15,Hertha,Hansa Rostock,5,2,H
33825,D1,1999,1999-08-15,Ulm,Freiburg,1,1,D
33826,D1,1999,1999-08-20,Bielefeld,Hertha,1,1,D
33827,D1,1999,1999-08-20,Unterhaching,Duisburg,2,0,H
33828,D1,1999,1999-08-21,Dortmund,Wolfsburg,2,1,H
33829,D1,1999,1999-08-21,Freiburg,Ein Frankfurt,2,3,A
33830,D1,1999,1999-08-21,Hamburg,Stuttgart,3,0,H
33831,D1,1999,1999-08-21,Munich 1860,Ulm,4,1,H
33832,D1,1999,1999-08-21,Werder Bremen,Schalke 04,0,1,A
33833,D1,1999,1999-08-22,Hansa Rostock,Kaiserslautern,4,2,H
33834,D1,1999,1999-08-22,Leverkusen,Bayern Munich,2,0,H
33835,D1,1999,1999-08-27,Kaiserslautern,Bielefeld,0,2,A
33836,D1,1999,1999-08-27,Schalke 04,Hamburg,1,3,A
33837,D1,1999,1999-08-28,Bayern Munich,Unterhaching,1,0,H
33838,D1,1999,1999-08-28,Freiburg,Munich 1860,3,0,H
33839,D1,1999,1999-08-28,Hertha,Werder Bremen,1,1,D
33840,D1,1999,1999-08-28,Stuttgart,Leverkusen,1,2,A
33841,D1,1999,1999-08-28,Wolfsburg,Hansa Rostock,2,0,H
33842,D1,1999,1999-08-29,Ein Frankfurt,Duisburg,2,2,D
33843,D1,1999,1999-08-29,Ulm,Dortmund,0,1,A
33844,D1,1999,1999-09-10,Bielefeld,Wolfsburg,0,0,D
33845,D1,1999,1999-09-10,Hansa Rostock,Ulm,2,1,H
33846,D1,1999,1999-09-11,Dortmund,Freiburg,1,1,D
33847,D1,1999,1999-09-11,Duisburg,Bayern Munich,1,2,A
33848,D1,1999,1999-09-11,Hamburg,Hertha,5,1,H
33849,D1,1999,1999-09-11,Leverkusen,Schalke 04,3,2,H
33850,D1,1999,1999-09-11,Unterhaching,Stuttgart,2,0,H
33851,D1,1999,1999-09-12,Munich 1860,Ein Frankfurt,2,0,H
33852,D1,1999,1999-09-12,Werder Bremen,Kaiserslautern,5,0,H
33853,D1,1999,1999-09-17,Freiburg,Hansa Rostock,5,0,H
33854,D1,1999,1999-09-17,Munich 1860,Dortmund,0,3,A
33855,D1,1999,1999-09-18,Ein Frankfurt,Bayern Munich,1,2,A
33856,D1,1999,1999-09-18,Hertha,Leverkusen,0,0,D
33857,D1,1999,1999-09-18,Schalke 04,Unterhaching,1,0,H
33858,D1,1999,1999-09-18,Stuttgart,Duisburg,4,2,H
33859,D1,1999,1999-09-18,Ulm,Bielefeld,2,0,H
33860,D1,1999,1999-09-19,Kaiserslautern,Hamburg,2,0,H
33861,D1,1999,1999-09-19,Wolfsburg,Werder Bremen,2,7,A
33862,D1,1999,1999-09-24,Bayern Munich,Stuttgart,0,1,A
33863,D1,1999,1999-09-24,Hamburg,Wolfsburg,2,2,D
33864,D1,1999,1999-09-25,Dortmund,Ein Frankfurt,1,0,H
33865,D1,1999,1999-09-25,Duisburg,Schalke 04,1,1,D
33866,D1,1999,1999-09-25,Hansa Rostock,Munich 1860,0,0,D
33867,D1,1999,1999-09-25,Unterhaching,Hertha,1,1,D
33868,D1,1999,1999-09-25,Werder Bremen,Ulm,2,2,D
33869,D1,1999,1999-09-26,Bielefeld,Freiburg,2,1,H
33870,D1,1999,1999-09-26,Leverkusen,Kaiserslautern,3,1,H
33871,D1,1999,1999-10-01,Ein Frankfurt,Stuttgart,0,1,A
33872,D1,1999,1999-10-01,Munich 1860,Bielefeld,5,0,H
33873,D1,1999,1999-10-02,Dortmund,Hansa Rostock,3,0,H
33874,D1,1999,1999-10-02,Hertha,Duisburg,2,1,H
33875,D1,1999,1999-10-02,Schalke 04,Bayern Munich,1,1,D
33876,D1,1999,1999-10-02,Ulm,Hamburg,1,2,A
33877,D1,1999,1999-10-02,Wolfsburg,Leverkusen,3,1,H
33878,D1,1999,1999-10-03,Freiburg,Werder Bremen,2,1,H
33879,D1,1999,1999-10-03,Kaiserslautern,Unterhaching,4,2,H
33880,D1,1999,1999-10-15,Bielefeld,Dortmund,0,2,A
33881,D1,1999,1999-10-15,Leverkusen,Ulm,4,1,H
33882,D1,1999,1999-10-16,Bayern Munich,Hertha,3,1,H
33883,D1,1999,1999-10-16,Duisburg,Kaiserslautern,2,2,D
33884,D1,1999,1999-10-16,Hamburg,Freiburg,2,0,H
33885,D1,1999,1999-10-16,Hansa Rostock,Ein Frankfurt,3,1,H
33886,D1,1999,1999-10-16,Werder Bremen,Munich 1860,1,3,A
33887,D1,1999,1999-10-17,Stuttgart,Schalke 04,0,2,A
33888,D1,1999,1999-10-17,Unterhaching,Wolfsburg,1,1,D
33889,D1,1999,1999-10-22,Ein Frankfurt,Schalke 04,0,2,A
33890,D1,1999,1999-10-22,Hansa Rostock,Bielefeld,2,1,H
33891,D1,1999,1999-10-23,Freiburg,Leverkusen,0,0,D
33892,D1,1999,1999-10-23,Hertha,Stuttgart,1,1,D
33893,D1,1999,1999-10-23,Kaiserslautern,Bayern Munich,0,2,A
33894,D1,1999,1999-10-23,Munich 1860,Hamburg,0,0,D
33895,D1,1999,1999-10-23,Ulm,Unterhaching,1,0,H
33896,D1,1999,1999-10-24,Dortmund,Werder Bremen,1,3,A
33897,D1,1999,1999-10-24,Wolfsburg,Duisburg,1,0,H
33898,D1,1999,1999-10-29,Bielefeld,Ein Frankfurt,1,1,D
33899,D1,1999,1999-10-29,Werder Bremen,Hansa Rostock,2,1,H
33900,D1,1999,1999-10-30,Bayern Munich,Wolfsburg,5,0,H
33901,D1,1999,1999-10-30,Duisburg,Ulm,0,0,D
33902,D1,1999,1999-10-30,Hamburg,Dortmund,1,1,D
33903,D1,1999,1999-10-30,Leverkusen,Munich 1860,1,1,D
33904,D1,1999,1999-10-30,Schalke 04,Hertha,1,1,D
33905,D1,1999,1999-10-31,Stuttgart,Kaiserslautern,0,1,A
33906,D1,1999,1999-10-31,Unterhaching,Freiburg,1,0,H
33907,D1,1999,1999-11-05,Freiburg,Duisburg,3,0,H
33908,D1,1999,1999-11-05,Hansa Rostock,Hamburg,3,3,D
33909,D1,1999,1999-11-06,Dortmund,Leverkusen,1,1,D
33910,D1,1999,1999-11-06,Ein Frankfurt,Hertha,4,0,H
33911,D1,1999,1999-11-06,Munich 1860,Unterhaching,2,1,H
33912,D1,1999,1999-11-06,Ulm,Bayern Munich,0,1,A
33913,D1,1999,1999-11-06,Wolfsburg,Stuttgart,0,2,A
33914,D1,1999,1999-11-07,Bielefeld,Werder Bremen,2,2,D
33915,D1,1999,1999-11-07,Kaiserslautern,Schalke 04,2,1,H
33916,D1,1999,1999-11-19,Werder Bremen,Ein Frankfurt,3,1,H
33917,D1,1999,1999-11-20,Bayern Munich,Freiburg,6,1,H
33918,D1,1999,1999-11-20,Hertha,Kaiserslautern,0,1,A
33919,D1,1999,1999-11-20,Leverkusen,Hansa Rostock,1,1,D
33920,D1,1999,1999-11-20,Schalke 04,Wolfsburg,1,1,D
33921,D1,1999,1999-11-20,Stuttgart,Ulm,2,0,H
33922,D1,1999,1999-11-21,Duisburg,Munich 1860,3,0,H
33923,D1,1999,1999-11-21,Hamburg,Bielefeld,5,0,H
33924,D1,1999,1999-11-26,Freiburg,Stuttgart,0,2,A
33925,D1,1999,1999-11-26,Ulm,Schalke 04,1,1,D
33926,D1,1999,1999-11-27,Bielefeld,Leverkusen,1,2,A
33927,D1,1999,1999-11-27,Hansa Rostock,Unterhaching,1,1,D
33928,D1,1999,1999-11-27,Munich 1860,Bayern Munich,1,0,H
33929,D1,1999,1999-11-27,Wolfsburg,Hertha,2,3,A
33930,D1,1999,1999-11-28,Dortmund,Duisburg,2,2,D
33931,D1,1999,1999-11-28,Ein Frankfurt,Kaiserslautern,0,1,A
33932,D1,1999,1999-11-28,Werder Bremen,Hamburg,2,1,H
33933,D1,1999,1999-12-01,Unterhaching,Dortmund,1,0,H
33934,D1,1999,1999-12-03,Duisburg,Hansa Rostock,2,2,D
33935,D1,1999,1999-12-03,Hamburg,Ein Frankfurt,1,0,H
33936,D1,1999,1999-12-04,Bayern Munich,Dortmund,1,1,D
33937,D1,1999,1999-12-04,Hertha,Ulm,3,0,H
33938,D1,1999,1999-12-04,Leverkusen,Werder Bremen,3,2,H
33939,D1,1999,1999-12-04,Schalke 04,Freiburg,2,2,D
33940,D1,1999,1999-12-04,Stuttgart,Munich 1860,1,3,A
33941,D1,1999,1999-12-05,Kaiserslautern,Wolfsburg,2,2,D
33942,D1,1999,1999-12-05,Unterhaching,Bielefeld,2,0,H
33943,D1,1999,1999-12-10,Bielefeld,Duisburg,0,1,A
33944,D1,1999,1999-12-10,Werder Bremen,Unterhaching,2,2,D
33945,D1,1999,1999-12-11,Dortmund,Stuttgart,1,1,D
33946,D1,1999,1999-12-11,Freiburg,Hertha,0,1,A
33947,D1,1999,1999-12-11,Hansa Rostock,Bayern Munich,0,3,A
33948,D1,1999,1999-12-11,Munich 1860,Schalke 04,3,3,D
33949,D1,1999,1999-12-12,Leverkusen,Hamburg,2,2,D
33950,D1,1999,1999-12-12,Ulm,Kaiserslautern,3,1,H
33951,D1,1999,1999-12-12,Wolfsburg,Ein Frankfurt,1,0,H
33952,D1,1999,1999-12-14,Bayern Munich,Bielefeld,2,1,H
33953,D1,1999,1999-12-14,Duisburg,Werder Bremen,0,1,A
33954,D1,1999,1999-12-14,Hertha,Munich 1860,1,1,D
33955,D1,1999,1999-12-14,Stuttgart,Hansa Rostock,3,1,H
33956,D1,1999,1999-12-15,Ein Frankfurt,Leverkusen,1,2,A
33957,D1,1999,1999-12-15,Kaiserslautern,Freiburg,0,2,A
33958,D1,1999,1999-12-15,Schalke 04,Dortmund,0,0,D
33959,D1,1999,1999-12-15,Unterhaching,Hamburg,1,1,D
33960,D1,1999,1999-12-15,Wolfsburg,Ulm,1,2,A
33961,D1,1999,1999-12-17,Bielefeld,Stuttgart,1,2,A
33962,D1,1999,1999-12-17,Werder Bremen,Bayern Munich,0,2,A
33963,D1,1999,1999-12-18,Freiburg,Wolfsburg,1,1,D
33964,D1,1999,1999-12-18,Hamburg,Duisburg,6,1,H
33965,D1,1999,1999-12-18,Leverkusen,Unterhaching,2,1,H
33966,D1,1999,1999-12-18,Munich 1860,Kaiserslautern,2,1,H
33967,D1,1999,1999-12-18,Ulm,Ein Frankfurt,3,0,H
33968,D1,1999,1999-12-19,Dortmund,Hertha,4,0,H
33969,D1,1999,1999-12-19,Hansa Rostock,Schalke 04,1,0,H
33970,D1,1999,2000-02-04,Dortmund,Kaiserslautern,0,1,A
33971,D1,1999,2000-02-04,Hansa Rostock,Hertha,0,1,A
33972,D1,1999,2000-02-05,Bielefeld,Schalke 04,1,2,A
33973,D1,1999,2000-02-05,Freiburg,Ulm,2,0,H
33974,D1,1999,2000-02-05,Leverkusen,Duisburg,3,0,H
33975,D1,1999,2000-02-05,Munich 1860,Wolfsburg,1,2,A
33976,D1,1999,2000-02-05,Werder Bremen,Stuttgart,2,1,H
33977,D1,1999,2000-02-06,Hamburg,Bayern Munich,0,0,D
33978,D1,1999,2000-02-06,Unterhaching,Ein Frankfurt,1,0,H
33979,D1,1999,2000-02-08,Hertha,Bielefeld,2,0,H
33980,D1,1999,2000-02-08,Kaiserslautern,Hansa Rostock,2,2,D
