Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
32593,D1,1997,1997-08-01,Schalke 04,Leverkusen,2,1,H
32594,D1,1997,1997-08-01,Stuttgart,Munich 1860,1,1,D
32595,D1,1997,1997-08-02,Bayern Munich,Kaiserslautern,0,1,A
32596,D1,1997,1997-08-02,Bochum,Bielefeld,1,0,H
32597,D1,1997,1997-08-02,FC Koln,Duisburg,3,2,H
32598,D1,1997,1997-08-02,Hansa Rostock,Wolfsburg,0,1,A
32599,D1,1997,1997-08-02,Karlsruhe,Werder Bremen,3,1,H
32600,D1,1997,1997-08-03,Hamburg,M'gladbach,2,2,D
32601,D1,1997,1997-08-03,Hertha,Dortmund,1,1,D
32602,D1,1997,1997-08-05,Bielefeld,Stuttgart,2,1,H
32603,D1,1997,1997-08-05,Duisburg,Schalke 04,1,0,H
32604,D1,1997,1997-08-05,Leverkusen,Bochum,3,2,H
32605,D1,1997,1997-08-05,Munich 1860,Karlsruhe,2,2,D
32606,D1,1997,1997-08-05,Werder Bremen,Hansa Rostock,1,1,D
32607,D1,1997,1997-08-06,Dortmund,FC Koln,3,0,H
32608,D1,1997,1997-08-06,Kaiserslautern,Hertha,1,0,H
32609,D1,1997,1997-08-06,M'gladbach,Bayern Munich,1,1,D
32610,D1,1997,1997-08-06,Wolfsburg,Hamburg,1,1,D
32611,D1,1997,1997-08-08,Bochum,Duisburg,0,0,D
32612,D1,1997,1997-08-08,Stuttgart,Leverkusen,1,0,H
32613,D1,1997,1997-08-09,Bayern Munich,Wolfsburg,5,2,H
32614,D1,1997,1997-08-09,FC Koln,Kaiserslautern,0,0,D
32615,D1,1997,1997-08-09,Hansa Rostock,Hamburg,2,1,H
32616,D1,1997,1997-08-09,Karlsruhe,Bielefeld,3,1,H
32617,D1,1997,1997-08-09,Schalke 04,Dortmund,1,0,H
32618,D1,1997,1997-08-09,Werder Bremen,Munich 1860,3,3,D
32619,D1,1997,1997-08-10,Hertha,M'gladbach,2,2,D
32620,D1,1997,1997-08-22,Munich 1860,Hansa Rostock,0,1,A
32621,D1,1997,1997-08-22,Wolfsburg,Hertha,2,1,H
32622,D1,1997,1997-08-23,Bielefeld,Werder Bremen,3,0,H
32623,D1,1997,1997-08-23,Dortmund,Bochum,5,2,H
32624,D1,1997,1997-08-23,Duisburg,Stuttgart,0,3,A
32625,D1,1997,1997-08-23,Kaiserslautern,Schalke 04,3,0,H
32626,D1,1997,1997-08-23,Leverkusen,Karlsruhe,6,1,H
32627,D1,1997,1997-08-23,M'gladbach,FC Koln,4,1,H
32628,D1,1997,1997-08-24,Hamburg,Bayern Munich,0,2,A
32629,D1,1997,1997-08-29,Bochum,Kaiserslautern,1,3,A
32630,D1,1997,1997-08-29,Hertha,Hamburg,0,2,A
32631,D1,1997,1997-08-30,FC Koln,Wolfsburg,5,3,H
32632,D1,1997,1997-08-30,Hansa Rostock,Bayern Munich,1,3,A
32633,D1,1997,1997-08-30,Schalke 04,M'gladbach,2,0,H
32634,D1,1997,1997-08-30,Stuttgart,Dortmund,0,0,D
32635,D1,1997,1997-08-30,Werder Bremen,Leverkusen,2,1,H
32636,D1,1997,1997-08-31,Karlsruhe,Duisburg,1,2,A
32637,D1,1997,1997-09-01,Munich 1860,Bielefeld,1,0,H
32638,D1,1997,1997-09-12,Bielefeld,Hansa Rostock,0,1,A
32639,D1,1997,1997-09-12,Hamburg,FC Koln,2,1,H
32640,D1,1997,1997-09-13,Bayern Munich,Hertha,3,0,H
32641,D1,1997,1997-09-13,Dortmund,Karlsruhe,2,2,D
32642,D1,1997,1997-09-13,Duisburg,Werder Bremen,2,1,H
32643,D1,1997,1997-09-13,Leverkusen,Munich 1860,2,2,D
32644,D1,1997,1997-09-13,M'gladbach,Bochum,2,1,H
32645,D1,1997,1997-09-13,Wolfsburg,Schalke 04,0,0,D
32646,D1,1997,1997-09-14,Kaiserslautern,Stuttgart,4,3,H
32647,D1,1997,1997-09-19,Karlsruhe,Kaiserslautern,2,4,A
32648,D1,1997,1997-09-19,Munich 1860,Duisburg,0,1,A
32649,D1,1997,1997-09-20,Bielefeld,Leverkusen,2,1,H
32650,D1,1997,1997-09-20,Bochum,Wolfsburg,2,1,H
32651,D1,1997,1997-09-20,FC Koln,Bayern Munich,1,3,A
32652,D1,1997,1997-09-20,Hansa Rostock,Hertha,4,0,H
32653,D1,1997,1997-09-20,Schalke 04,Hamburg,2,2,D
32654,D1,1997,1997-09-20,Werder Bremen,Dortmund,2,1,H
32655,D1,1997,1997-09-21,Stuttgart,M'gladbach,3,0,H
32656,D1,1997,1997-09-26,Bayern Munich,Schalke 04,1,1,D
32657,D1,1997,1997-09-26,Duisburg,Bielefeld,2,1,H
32658,D1,1997,1997-09-27,Dortmund,Munich 1860,2,3,A
32659,D1,1997,1997-09-27,Hamburg,Bochum,2,1,H
32660,D1,1997,1997-09-27,Kaiserslautern,Werder Bremen,1,3,A
32661,D1,1997,1997-09-27,Leverkusen,Hansa Rostock,1,1,D
32662,D1,1997,1997-09-27,M'gladbach,Karlsruhe,1,1,D
32663,D1,1997,1997-09-27,Wolfsburg,Stuttgart,1,0,H
32664,D1,1997,1997-09-28,Hertha,FC Koln,1,0,H
32665,D1,1997,1997-10-03,Munich 1860,Kaiserslautern,1,3,A
32666,D1,1997,1997-10-03,Werder Bremen,M'gladbach,1,0,H
32667,D1,1997,1997-10-04,Bielefeld,Dortmund,3,1,H
32668,D1,1997,1997-10-04,Bochum,Bayern Munich,2,3,A
32669,D1,1997,1997-10-04,Hansa Rostock,FC Koln,1,2,A
32670,D1,1997,1997-10-04,Karlsruhe,Wolfsburg,2,1,H
32671,D1,1997,1997-10-04,Leverkusen,Duisburg,2,1,H
32672,D1,1997,1997-10-04,Schalke 04,Hertha,1,0,H
32673,D1,1997,1997-10-05,Stuttgart,Hamburg,5,2,H
32674,D1,1997,1997-10-14,Dortmund,Leverkusen,0,1,A
32675,D1,1997,1997-10-14,FC Koln,Schalke 04,0,2,A
32676,D1,1997,1997-10-14,Hamburg,Karlsruhe,3,1,H
32677,D1,1997,1997-10-14,Hertha,Bochum,2,2,D
32678,D1,1997,1997-10-14,Wolfsburg,Werder Bremen,1,0,H
32679,D1,1997,1997-10-15,Bayern Munich,Stuttgart,3,3,D
32680,D1,1997,1997-10-15,Duisburg,Hansa Rostock,0,1,A
32681,D1,1997,1997-10-15,Kaiserslautern,Bielefeld,3,1,H
32682,D1,1997,1997-10-15,M'gladbach,Munich 1860,5,1,H
32683,D1,1997,1997-10-17,Bochum,FC Koln,2,1,H
32684,D1,1997,1997-10-17,Werder Bremen,Hamburg,0,0,D
32685,D1,1997,1997-10-18,Duisburg,Dortmund,0,0,D
32686,D1,1997,1997-10-18,Hansa Rostock,Schalke 04,4,1,H
32687,D1,1997,1997-10-18,Karlsruhe,Bayern Munich,1,1,D
32688,D1,1997,1997-10-18,Leverkusen,Kaiserslautern,1,1,D
32689,D1,1997,1997-10-18,Munich 1860,Wolfsburg,2,1,H
32690,D1,1997,1997-10-18,Stuttgart,Hertha,4,1,H
32691,D1,1997,1997-10-19,Bielefeld,M'gladbach,3,1,H
32692,D1,1997,1997-10-24,Kaiserslautern,Duisburg,1,0,H
32693,D1,1997,1997-10-24,Schalke 04,Bochum,2,0,H
32694,D1,1997,1997-10-25,Bayern Munich,Werder Bremen,2,0,H
32695,D1,1997,1997-10-25,Dortmund,Hansa Rostock,3,2,H
32696,D1,1997,1997-10-25,Hamburg,Munich 1860,1,2,A
32697,D1,1997,1997-10-25,Hertha,Karlsruhe,3,1,H
32698,D1,1997,1997-10-25,M'gladbach,Leverkusen,2,2,D
32699,D1,1997,1997-10-25,Wolfsburg,Bielefeld,2,0,H
32700,D1,1997,1997-10-26,FC Koln,Stuttgart,4,2,H
32701,D1,1997,1997-10-31,Dortmund,Kaiserslautern,2,2,D
32702,D1,1997,1997-10-31,Duisburg,M'gladbach,4,5,A
32703,D1,1997,1997-10-31,Leverkusen,Wolfsburg,2,1,H
32704,D1,1997,1997-11-01,Hansa Rostock,Bochum,2,2,D
32705,D1,1997,1997-11-01,Karlsruhe,FC Koln,3,1,H
32706,D1,1997,1997-11-01,Munich 1860,Bayern Munich,2,2,D
32707,D1,1997,1997-11-01,Stuttgart,Schalke 04,0,0,D
32708,D1,1997,1997-11-01,Werder Bremen,Hertha,0,2,A
32709,D1,1997,1997-11-02,Bielefeld,Hamburg,0,3,A
32710,D1,1997,1997-11-07,Kaiserslautern,Hansa Rostock,4,3,H
32711,D1,1997,1997-11-07,Wolfsburg,Duisburg,0,2,A
32712,D1,1997,1997-11-08,Bayern Munich,Bielefeld,1,0,H
32713,D1,1997,1997-11-08,FC Koln,Werder Bremen,2,0,H
32714,D1,1997,1997-11-08,Hamburg,Leverkusen,0,1,A
32715,D1,1997,1997-11-08,Hertha,Munich 1860,2,0,H
32716,D1,1997,1997-11-08,M'gladbach,Dortmund,1,1,D
32717,D1,1997,1997-11-08,Schalke 04,Karlsruhe,2,0,H
32718,D1,1997,1997-11-09,Bochum,Stuttgart,0,2,A
32719,D1,1997,1997-11-11,Dortmund,Bayern Munich,0,2,A
32720,D1,1997,1997-11-11,Leverkusen,FC Koln,4,0,H
32721,D1,1997,1997-11-18,Dortmund,Wolfsburg,2,1,H
