Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
480,D1,2010,2010-09-21,Hoffenheim,Bayern Munich,1,2,A
481,D1,2010,2011-01-15,Wolfsburg,Bayern Munich,1,1,D
482,D1,2010,2010-12-19,Stuttgart,Bayern Munich,3,5,A
483,D1,2010,2011-04-23,Ein Frankfurt,Bayern Munich,1,1,D
484,D1,2010,2010-08-27,Kaiserslautern,Bayern Munich,2,0,H
485,D1,2010,2011-03-05,Hannover,Bayern Munich,3,1,H
486,D1,2010,2010-12-04,Schalke 04,Bayern Munich,2,0,H
487,D1,2010,2010-11-06,M'gladbach,Bayern Munich,3,3,D
488,D1,2010,2010-10-03,Dortmund,Bayern Munich,2,0,H
489,D1,2010,2011-01-29,Werder Bremen,Bayern Munich,1,3,A
490,D1,2010,2011-02-05,FC Koln,Bayern Munich,3,2,H
491,D1,2010,2010-10-22,Hamburg,Bayern Munich,0,0,D
492,D1,2010,2011-03-19,Freiburg,Bayern Munich,1,2,A
493,D1,2010,2011-05-07,St Pauli,Bayern Munich,1,8,A
494,D1,2010,2011-02-19,Mainz,Bayern Munich,1,3,A
495,D1,2010,2011-04-09,Nurnberg,Bayern Munich,1,1,D
496,D1,2010,2010-11-20,Leverkusen,Bayern Munich,1,1,D
497,D1,2010,2011-02-26,Bayern Munich,Dortmund,1,3,A
498,D1,2010,2011-05-07,Werder Bremen,Dortmund,2,0,H
499,D1,2010,2010-11-07,Hannover,Dortmund,0,4,A
500,D1,2010,2010-12-05,Nurnberg,Dortmund,0,2,A
501,D1,2010,2010-10-15,FC Koln,Dortmund,1,2,A
502,D1,2010,2011-04-09,Hamburg,Dortmund,1,1,D
503,D1,2010,2010-09-25,St Pauli,Dortmund,1,3,A
504,D1,2010,2010-09-19,Schalke 04,Dortmund,1,3,A
505,D1,2010,2010-10-31,Mainz,Dortmund,0,2,A
506,D1,2010,2011-01-29,Wolfsburg,Dortmund,0,3,A
507,D1,2010,2010-08-29,Stuttgart,Dortmund,1,3,A
508,D1,2010,2010-12-18,Ein Frankfurt,Dortmund,1,0,H
509,D1,2010,2010-11-20,Freiburg,Dortmund,1,2,A
510,D1,2010,2011-01-14,Leverkusen,Dortmund,1,3,A
511,D1,2010,2011-04-23,M'gladbach,Dortmund,1,0,H
512,D1,2010,2011-03-12,Hoffenheim,Dortmund,1,0,H
513,D1,2010,2011-02-12,Kaiserslautern,Dortmund,1,1,D
514,D2,2010,2011-04-30,Frankfurt FSV,Duisburg,0,4,A
515,D2,2010,2010-11-14,Aachen,Duisburg,2,2,D
516,D2,2010,2011-02-11,Augsburg,Duisburg,0,0,D
517,D2,2010,2010-10-18,Bielefeld,Duisburg,1,3,A
518,D2,2010,2010-08-22,Osnabruck,Duisburg,1,3,A
519,D2,2010,2011-03-11,Karlsruhe,Duisburg,3,1,H
520,D2,2010,2010-11-27,Hertha,Duisburg,0,2,A
521,D2,2010,2011-02-25,Oberhausen,Duisburg,0,0,D
522,D2,2010,2011-01-29,Munich 1860,Duisburg,1,1,D
523,D2,2010,2010-09-26,Union Berlin,Duisburg,2,0,H
524,D2,2010,2010-09-19,Erzgebirge Aue,Duisburg,1,0,H
525,D2,2010,2011-01-21,Ingolstadt,Duisburg,1,1,D
526,D2,2010,2010-12-11,Paderborn,Duisburg,0,0,D
527,D2,2010,2011-04-16,Cottbus,Duisburg,3,1,H
528,D2,2010,2010-11-01,Fortuna Dusseldorf,Duisburg,1,0,H
529,D2,2010,2011-04-02,Greuther Furth,Duisburg,2,1,H
530,D2,2010,2011-05-15,Bochum,Duisburg,3,1,H
531,D1,2010,2010-12-11,FC Koln,Ein Frankfurt,1,0,H
532,D1,2010,2010-09-11,M'gladbach,Ein Frankfurt,0,4,A
533,D1,2010,2010-08-21,Hannover,Ein Frankfurt,2,1,H
534,D1,2010,2011-02-06,Freiburg,Ein Frankfurt,0,0,D
535,D1,2010,2011-01-21,Hamburg,Ein Frankfurt,1,0,H
536,D1,2010,2010-10-17,Kaiserslautern,Ein Frankfurt,0,3,A
537,D1,2010,2011-04-30,Mainz,Ein Frankfurt,3,0,H
538,D1,2010,2010-09-22,Leverkusen,Ein Frankfurt,2,1,H
539,D1,2010,2010-10-03,Stuttgart,Ein Frankfurt,1,2,A
540,D1,2010,2010-10-30,St Pauli,Ein Frankfurt,1,3,A
541,D1,2010,2011-02-18,Nurnberg,Ein Frankfurt,3,0,H
542,D1,2010,2010-11-13,Werder Bremen,Ein Frankfurt,0,0,D
543,D1,2010,2011-04-16,Hoffenheim,Ein Frankfurt,1,0,H
544,D1,2010,2011-04-03,Wolfsburg,Ein Frankfurt,1,1,D
545,D1,2010,2010-11-27,Bayern Munich,Ein Frankfurt,4,1,H
546,D1,2010,2011-03-12,Schalke 04,Ein Frankfurt,2,1,H
547,D1,2010,2011-05-14,Dortmund,Ein Frankfurt,3,1,H
548,D1,2010,2011-01-29,St Pauli,FC Koln,3,0,H
549,D1,2010,2011-03-19,Hamburg,FC Koln,6,2,H
550,D1,2010,2010-09-21,Mainz,FC Koln,2,0,H
551,D1,2010,2010-10-02,Freiburg,FC Koln,3,2,H
552,D1,2010,2010-12-18,Schalke 04,FC Koln,3,0,H
553,D1,2010,2011-05-07,Ein Frankfurt,FC Koln,0,2,A
554,D1,2010,2011-03-04,Dortmund,FC Koln,1,0,H
555,D1,2010,2010-12-05,Leverkusen,FC Koln,3,2,H
556,D1,2010,2010-11-06,Nurnberg,FC Koln,3,1,H
557,D1,2010,2011-04-24,Wolfsburg,FC Koln,4,1,H
558,D1,2010,2010-09-18,Bayern Munich,FC Koln,0,0,D
559,D1,2010,2011-02-19,Hoffenheim,FC Koln,1,1,D
560,D1,2010,2010-08-28,Werder Bremen,FC Koln,4,2,H
561,D1,2010,2011-01-16,Kaiserslautern,FC Koln,1,1,D
562,D1,2010,2011-04-10,M'gladbach,FC Koln,5,1,H
563,D1,2010,2010-10-23,Hannover,FC Koln,2,1,H
564,D1,2010,2010-11-21,Stuttgart,FC Koln,0,1,A
565,D1,2010,2010-11-14,Hoffenheim,Freiburg,0,1,A
566,D1,2010,2010-10-29,Bayern Munich,Freiburg,4,2,H
