Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
36878,D1,2004,2004-08-06,Werder Bremen,Schalke 04,1,0,H
36879,D1,2004,2004-08-07,Dortmund,Wolfsburg,1,2,A
36880,D1,2004,2004-08-07,Freiburg,Hansa Rostock,0,0,D
36881,D1,2004,2004-08-07,Hamburg,Bayern Munich,0,2,A
36882,D1,2004,2004-08-07,Hertha,Bochum,2,2,D
36883,D1,2004,2004-08-07,Kaiserslautern,Nurnberg,1,3,A
36884,D1,2004,2004-08-07,Leverkusen,Hannover,2,1,H
36885,D1,2004,2004-08-08,Bielefeld,M'gladbach,0,0,D
36886,D1,2004,2004-08-08,Stuttgart,Mainz,4,2,H
36887,D1,2004,2004-08-14,Bayern Munich,Hertha,1,1,D
36888,D1,2004,2004-08-14,Hansa Rostock,Werder Bremen,0,4,A
36889,D1,2004,2004-08-14,Mainz,Hamburg,2,1,H
36890,D1,2004,2004-08-14,M'gladbach,Dortmund,2,3,A
36891,D1,2004,2004-08-14,Nurnberg,Stuttgart,1,1,D
36892,D1,2004,2004-08-14,Schalke 04,Kaiserslautern,2,1,H
36893,D1,2004,2004-08-15,Bochum,Leverkusen,2,2,D
36894,D1,2004,2004-08-15,Wolfsburg,Freiburg,0,1,A
36895,D1,2004,2004-08-28,Bielefeld,Bochum,1,2,A
36896,D1,2004,2004-08-28,Freiburg,M'gladbach,1,1,D
36897,D1,2004,2004-08-28,Hamburg,Nurnberg,4,3,H
36898,D1,2004,2004-08-28,Hertha,Mainz,1,1,D
36899,D1,2004,2004-08-28,Kaiserslautern,Stuttgart,2,3,A
36900,D1,2004,2004-08-28,Leverkusen,Bayern Munich,4,1,H
36901,D1,2004,2004-08-28,Schalke 04,Hansa Rostock,0,2,A
36902,D1,2004,2004-08-29,Dortmund,Hannover,1,1,D
36903,D1,2004,2004-08-29,Werder Bremen,Wolfsburg,1,2,A
36904,D1,2004,2004-09-11,Bayern Munich,Bielefeld,1,0,H
36905,D1,2004,2004-09-11,Bochum,Dortmund,2,2,D
36906,D1,2004,2004-09-11,Mainz,Leverkusen,2,0,H
36907,D1,2004,2004-09-11,M'gladbach,Werder Bremen,3,1,H
36908,D1,2004,2004-09-11,Nurnberg,Hertha,0,0,D
36909,D1,2004,2004-09-11,Stuttgart,Hamburg,2,0,H
36910,D1,2004,2004-09-11,Wolfsburg,Schalke 04,3,0,H
36911,D1,2004,2004-09-12,Hannover,Freiburg,2,2,D
36912,D1,2004,2004-09-12,Hansa Rostock,Kaiserslautern,2,3,A
36913,D1,2004,2004-09-18,Bielefeld,Mainz,1,1,D
36914,D1,2004,2004-09-18,Dortmund,Bayern Munich,2,2,D
36915,D1,2004,2004-09-18,Hansa Rostock,Wolfsburg,1,2,A
36916,D1,2004,2004-09-18,Kaiserslautern,Hamburg,2,1,H
36917,D1,2004,2004-09-18,Leverkusen,Nurnberg,2,2,D
36918,D1,2004,2004-09-18,Schalke 04,M'gladbach,3,2,H
36919,D1,2004,2004-09-18,Werder Bremen,Hannover,3,0,H
36920,D1,2004,2004-09-19,Freiburg,Bochum,1,1,D
36921,D1,2004,2004-09-19,Hertha,Stuttgart,0,0,D
36922,D1,2004,2004-09-25,Bayern Munich,Freiburg,3,1,H
36923,D1,2004,2004-09-25,Bochum,Werder Bremen,1,4,A
36924,D1,2004,2004-09-25,Hannover,Schalke 04,1,0,H
36925,D1,2004,2004-09-25,M'gladbach,Hansa Rostock,2,2,D
36926,D1,2004,2004-09-25,Nurnberg,Bielefeld,1,2,A
36927,D1,2004,2004-09-25,Stuttgart,Leverkusen,3,0,H
36928,D1,2004,2004-09-25,Wolfsburg,Kaiserslautern,2,1,H
36929,D1,2004,2004-09-26,Hamburg,Hertha,2,1,H
36930,D1,2004,2004-09-26,Mainz,Dortmund,1,1,D
36931,D1,2004,2004-09-28,Hannover,Bielefeld,0,1,A
36932,D1,2004,2004-10-02,Dortmund,Nurnberg,2,2,D
36933,D1,2004,2004-10-02,Freiburg,Mainz,1,2,A
36934,D1,2004,2004-10-02,Hansa Rostock,Hannover,1,3,A
36935,D1,2004,2004-10-02,Kaiserslautern,Hertha,0,2,A
36936,D1,2004,2004-10-02,Leverkusen,Hamburg,3,0,H
36937,D1,2004,2004-10-02,Werder Bremen,Bayern Munich,1,2,A
36938,D1,2004,2004-10-02,Wolfsburg,M'gladbach,2,1,H
36939,D1,2004,2004-10-03,Bielefeld,Stuttgart,0,2,A
36940,D1,2004,2004-10-03,Schalke 04,Bochum,3,2,H
36941,D1,2004,2004-10-16,Bayern Munich,Schalke 04,0,1,A
36942,D1,2004,2004-10-16,Bochum,Hansa Rostock,0,1,A
36943,D1,2004,2004-10-16,Hamburg,Bielefeld,0,2,A
36944,D1,2004,2004-10-16,Hertha,Leverkusen,3,1,H
36945,D1,2004,2004-10-16,Mainz,Werder Bremen,2,1,H
36946,D1,2004,2004-10-16,Nurnberg,Freiburg,3,0,H
36947,D1,2004,2004-10-16,Stuttgart,Dortmund,2,0,H
36948,D1,2004,2004-10-17,Hannover,Wolfsburg,3,0,H
36949,D1,2004,2004-10-17,M'gladbach,Kaiserslautern,2,0,H
36950,D1,2004,2004-10-23,Bielefeld,Hertha,1,0,H
36951,D1,2004,2004-10-23,Dortmund,Hamburg,0,2,A
36952,D1,2004,2004-10-23,Hansa Rostock,Bayern Munich,0,2,A
36953,D1,2004,2004-10-23,Kaiserslautern,Leverkusen,0,0,D
36954,D1,2004,2004-10-23,M'gladbach,Hannover,0,2,A
36955,D1,2004,2004-10-23,Werder Bremen,Nurnberg,4,1,H
36956,D1,2004,2004-10-23,Wolfsburg,Bochum,3,0,H
36957,D1,2004,2004-10-24,Freiburg,Stuttgart,2,0,H
36958,D1,2004,2004-10-24,Schalke 04,Mainz,2,1,H
36959,D1,2004,2004-10-26,Bayern Munich,Wolfsburg,2,0,H
36960,D1,2004,2004-10-26,Bochum,M'gladbach,3,0,H
36961,D1,2004,2004-10-26,Hannover,Kaiserslautern,3,1,H
36962,D1,2004,2004-10-26,Hertha,Dortmund,0,1,A
36963,D1,2004,2004-10-27,Hamburg,Freiburg,4,0,H
36964,D1,2004,2004-10-27,Leverkusen,Bielefeld,3,2,H
36965,D1,2004,2004-10-27,Mainz,Hansa Rostock,3,1,H
36966,D1,2004,2004-10-27,Nurnberg,Schalke 04,0,2,A
36967,D1,2004,2004-10-27,Stuttgart,Werder Bremen,1,2,A
36968,D1,2004,2004-10-30,Dortmund,Leverkusen,1,0,H
36969,D1,2004,2004-10-30,Freiburg,Hertha,1,3,A
36970,D1,2004,2004-10-30,Hannover,Bochum,3,0,H
36971,D1,2004,2004-10-30,M'gladbach,Bayern Munich,2,0,H
36972,D1,2004,2004-10-30,Schalke 04,Stuttgart,3,2,H
36973,D1,2004,2004-10-30,Werder Bremen,Hamburg,1,1,D
36974,D1,2004,2004-10-30,Wolfsburg,Mainz,4,3,H
36975,D1,2004,2004-10-31,Hansa Rostock,Nurnberg,0,2,A
36976,D1,2004,2004-10-31,Kaiserslautern,Bielefeld,2,1,H
36977,D1,2004,2004-11-06,Bayern Munich,Hannover,3,0,H
36978,D1,2004,2004-11-06,Bielefeld,Dortmund,1,0,H
36979,D1,2004,2004-11-06,Bochum,Kaiserslautern,1,1,D
36980,D1,2004,2004-11-06,Hertha,Werder Bremen,1,1,D
36981,D1,2004,2004-11-06,Leverkusen,Freiburg,4,1,H
36982,D1,2004,2004-11-06,Mainz,M'gladbach,1,1,D
36983,D1,2004,2004-11-06,Nurnberg,Wolfsburg,4,0,H
36984,D1,2004,2004-11-07,Hamburg,Schalke 04,1,2,A
36985,D1,2004,2004-11-07,Stuttgart,Hansa Rostock,4,0,H
36986,D1,2004,2004-11-13,Freiburg,Bielefeld,2,3,A
36987,D1,2004,2004-11-13,Hannover,Mainz,2,0,H
36988,D1,2004,2004-11-13,Kaiserslautern,Dortmund,1,0,H
36989,D1,2004,2004-11-13,M'gladbach,Nurnberg,2,1,H
36990,D1,2004,2004-11-13,Schalke 04,Hertha,1,3,A
36991,D1,2004,2004-11-13,Werder Bremen,Leverkusen,2,2,D
36992,D1,2004,2004-11-13,Wolfsburg,Stuttgart,3,0,H
36993,D1,2004,2004-11-14,Bochum,Bayern Munich,1,3,A
36994,D1,2004,2004-11-14,Hansa Rostock,Hamburg,0,6,A
36995,D1,2004,2004-11-20,Bayern Munich,Kaiserslautern,3,1,H
36996,D1,2004,2004-11-20,Bielefeld,Werder Bremen,2,1,H
36997,D1,2004,2004-11-20,Dortmund,Freiburg,2,0,H
36998,D1,2004,2004-11-20,Hertha,Hansa Rostock,1,1,D
36999,D1,2004,2004-11-20,Leverkusen,Schalke 04,0,3,A
37000,D1,2004,2004-11-20,Mainz,Bochum,1,0,H
37001,D1,2004,2004-11-20,Stuttgart,M'gladbach,1,0,H
37002,D1,2004,2004-11-21,Hamburg,Wolfsburg,3,1,H
37003,D1,2004,2004-11-21,Nurnberg,Hannover,1,1,D
37004,D1,2004,2004-11-27,Bayern Munich,Mainz,4,2,H
37005,D1,2004,2004-11-27,Bochum,Nurnberg,3,1,H
37006,D1,2004,2004-11-27,Hansa Rostock,Leverkusen,0,2,A
37007,D1,2004,2004-11-27,Kaiserslautern,Freiburg,3,0,H
37008,D1,2004,2004-11-27,M'gladbach,Hamburg,1,3,A
37009,D1,2004,2004-11-27,Werder Bremen,Dortmund,2,0,H
37010,D1,2004,2004-11-27,Wolfsburg,Hertha,2,3,A
37011,D1,2004,2004-11-28,Hannover,Stuttgart,0,0,D
37012,D1,2004,2004-11-28,Schalke 04,Bielefeld,2,1,H
37013,D1,2004,2004-12-04,Bielefeld,Hansa Rostock,1,1,D
37014,D1,2004,2004-12-04,Freiburg,Werder Bremen,0,6,A
37015,D1,2004,2004-12-04,Hamburg,Hannover,0,2,A
37016,D1,2004,2004-12-04,Hertha,M'gladbach,6,0,H
37017,D1,2004,2004-12-04,Leverkusen,Wolfsburg,2,1,H
37018,D1,2004,2004-12-04,Nurnberg,Bayern Munich,2,2,D
37019,D1,2004,2004-12-04,Stuttgart,Bochum,5,2,H
37020,D1,2004,2004-12-05,Dortmund,Schalke 04,0,1,A
37021,D1,2004,2004-12-05,Kaiserslautern,Mainz,2,0,H
37022,D1,2004,2004-12-11,Bayern Munich,Stuttgart,2,2,D
37023,D1,2004,2004-12-11,Bochum,Hamburg,1,2,A
37024,D1,2004,2004-12-11,Hannover,Hertha,0,1,A
37025,D1,2004,2004-12-11,Hansa Rostock,Dortmund,1,1,D
37026,D1,2004,2004-12-11,Mainz,Nurnberg,0,1,A
37027,D1,2004,2004-12-11,Schalke 04,Freiburg,1,1,D
37028,D1,2004,2004-12-11,Werder Bremen,Kaiserslautern,1,1,D
37029,D1,2004,2004-12-12,M'gladbach,Leverkusen,1,1,D
37030,D1,2004,2004-12-12,Wolfsburg,Bielefeld,5,0,H
37031,D1,2004,2005-01-21,Bayern Munich,Hamburg,3,0,H
37032,D1,2004,2005-01-22,Hansa Rostock,Freiburg,0,0,D
37033,D1,2004,2005-01-22,Mainz,Stuttgart,2,3,A
37034,D1,2004,2005-01-22,M'gladbach,Bielefeld,1,0,H
37035,D1,2004,2005-01-22,Nurnberg,Kaiserslautern,1,3,A
37036,D1,2004,2005-01-22,Schalke 04,Werder Bremen,2,1,H
37037,D1,2004,2005-01-22,Wolfsburg,Dortmund,1,2,A
37038,D1,2004,2005-01-23,Bochum,Hertha,2,2,D
37039,D1,2004,2005-01-23,Hannover,Leverkusen,0,3,A
37040,D1,2004,2005-01-29,Bielefeld,Hannover,0,1,A
37041,D1,2004,2005-01-29,Dortmund,M'gladbach,1,1,D
37042,D1,2004,2005-01-29,Freiburg,Wolfsburg,1,0,H
37043,D1,2004,2005-01-29,Hamburg,Mainz,2,1,H
37044,D1,2004,2005-01-29,Kaiserslautern,Schalke 04,2,0,H
37045,D1,2004,2005-01-29,Leverkusen,Bochum,4,0,H
37046,D1,2004,2005-01-29,Stuttgart,Nurnberg,2,4,A
37047,D1,2004,2005-01-30,Hertha,Bayern Munich,0,0,D
37048,D1,2004,2005-01-30,Werder Bremen,Hansa Rostock,3,2,H
37049,D1,2004,2005-02-05,Bayern Munich,Leverkusen,2,0,H
37050,D1,2004,2005-02-05,Bochum,Bielefeld,1,1,D
37051,D1,2004,2005-02-05,Hannover,Dortmund,1,3,A
37052,D1,2004,2005-02-05,Hansa Rostock,Schalke 04,2,2,D
37053,D1,2004,2005-02-05,Mainz,Hertha,0,3,A
37054,D1,2004,2005-02-05,Nurnberg,Hamburg,1,3,A
37055,D1,2004,2005-02-05,Stuttgart,Kaiserslautern,1,1,D
37056,D1,2004,2005-02-06,M'gladbach,Freiburg,3,2,H
37057,D1,2004,2005-02-06,Wolfsburg,Werder Bremen,2,3,A
37058,D1,2004,2005-02-12,Dortmund,Bochum,1,0,H
37059,D1,2004,2005-02-12,Freiburg,Hannover,0,0,D
37060,D1,2004,2005-02-12,Hamburg,Stuttgart,2,1,H
37061,D1,2004,2005-02-12,Hertha,Nurnberg,2,1,H
37062,D1,2004,2005-02-12,Kaiserslautern,Hansa Rostock,2,1,H
37063,D1,2004,2005-02-12,Schalke 04,Wolfsburg,3,0,H
37064,D1,2004,2005-02-12,Werder Bremen,M'gladbach,2,0,H
37065,D1,2004,2005-02-13,Bielefeld,Bayern Munich,3,1,H
37066,D1,2004,2005-02-13,Leverkusen,Mainz,2,0,H
37067,D1,2004,2005-02-19,Bayern Munich,Dortmund,5,0,H
37068,D1,2004,2005-02-19,Bochum,Freiburg,3,1,H
37069,D1,2004,2005-02-19,Hamburg,Kaiserslautern,2,1,H
37070,D1,2004,2005-02-19,Hannover,Werder Bremen,1,4,A
37071,D1,2004,2005-02-19,Mainz,Bielefeld,0,0,D
37072,D1,2004,2005-02-19,Nurnberg,Leverkusen,2,4,A
37073,D1,2004,2005-02-19,Wolfsburg,Hansa Rostock,4,0,H
37074,D1,2004,2005-02-20,M'gladbach,Schalke 04,1,3,A
37075,D1,2004,2005-02-20,Stuttgart,Hertha,1,0,H
37076,D1,2004,2005-02-26,Bielefeld,Nurnberg,3,1,H
37077,D1,2004,2005-02-26,Dortmund,Mainz,3,0,H
37078,D1,2004,2005-02-26,Freiburg,Bayern Munich,0,1,A
37079,D1,2004,2005-02-26,Hansa Rostock,M'gladbach,0,0,D
37080,D1,2004,2005-02-26,Hertha,Hamburg,4,1,H
37081,D1,2004,2005-02-26,Kaiserslautern,Wolfsburg,0,0,D
37082,D1,2004,2005-02-26,Werder Bremen,Bochum,4,0,H
37083,D1,2004,2005-02-27,Leverkusen,Stuttgart,1,1,D
37084,D1,2004,2005-02-27,Schalke 04,Hannover,1,0,H
37085,D1,2004,2005-03-05,Bayern Munich,Werder Bremen,1,0,H
37086,D1,2004,2005-03-05,Bochum,Schalke 04,0,2,A
