Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
1092,D1,2011,2012-03-31,Nurnberg,Bayern Munich,0,1,A
1093,D1,2011,2011-12-11,Stuttgart,Bayern Munich,1,2,A
1094,D1,2011,2011-08-13,Wolfsburg,Bayern Munich,0,1,A
1095,D1,2011,2011-11-27,Mainz,Bayern Munich,3,2,H
1096,D1,2011,2012-02-18,Freiburg,Bayern Munich,0,0,D
1097,D1,2011,2012-01-20,M'gladbach,Bayern Munich,3,1,H
1098,D1,2011,2012-02-04,Hamburg,Bayern Munich,1,1,D
1099,D1,2011,2012-04-21,Werder Bremen,Bayern Munich,1,2,A
1100,D1,2011,2011-09-18,Schalke 04,Bayern Munich,0,2,A
1101,D1,2011,2011-10-23,Hannover,Bayern Munich,2,1,H
1102,D1,2011,2011-10-01,Hoffenheim,Bayern Munich,0,0,D
1103,D1,2011,2012-03-03,Leverkusen,Bayern Munich,2,0,H
1104,D1,2011,2011-08-27,Kaiserslautern,Bayern Munich,0,3,A
1105,D1,2011,2012-03-17,Hertha,Bayern Munich,0,6,A
1106,D1,2011,2011-11-06,Augsburg,Bayern Munich,1,2,A
1107,D1,2011,2012-05-05,FC Koln,Bayern Munich,1,4,A
1108,D1,2011,2012-04-11,Dortmund,Bayern Munich,1,0,H
1109,D1,2011,2011-08-27,Leverkusen,Dortmund,0,0,D
1110,D1,2011,2011-12-17,Freiburg,Dortmund,1,4,A
1111,D1,2011,2012-02-18,Hertha,Dortmund,0,1,A
1112,D1,2011,2012-02-03,Nurnberg,Dortmund,0,2,A
1113,D1,2011,2011-08-13,Hoffenheim,Dortmund,1,0,H
1114,D1,2011,2011-10-29,Stuttgart,Dortmund,1,1,D
1115,D1,2011,2012-01-22,Hamburg,Dortmund,1,5,A
1116,D1,2011,2011-12-03,M'gladbach,Dortmund,1,1,D
1117,D1,2011,2012-04-14,Schalke 04,Dortmund,1,2,A
1118,D1,2011,2011-09-18,Hannover,Dortmund,2,1,H
1119,D1,2011,2012-03-25,FC Koln,Dortmund,1,6,A
1120,D1,2011,2012-03-10,Augsburg,Dortmund,0,0,D
1121,D1,2011,2012-04-07,Wolfsburg,Dortmund,1,3,A
1122,D1,2011,2011-11-19,Bayern Munich,Dortmund,0,1,A
1123,D1,2011,2011-10-14,Werder Bremen,Dortmund,0,2,A
1124,D1,2011,2011-09-24,Mainz,Dortmund,1,2,A
1125,D1,2011,2012-04-28,Kaiserslautern,Dortmund,2,5,A
1126,D2,2011,2011-12-18,Hansa Rostock,Dresden,2,2,D
1127,D2,2011,2012-03-02,Bochum,Dresden,0,2,A
1128,D2,2011,2012-03-16,Ein Frankfurt,Dresden,3,0,H
1129,D2,2011,2012-02-17,Paderborn,Dresden,2,2,D
1130,D2,2011,2011-08-06,Greuther Furth,Dresden,1,0,H
1131,D2,2011,2011-11-04,Fortuna Dusseldorf,Dresden,2,1,H
1132,D2,2011,2011-09-16,Ingolstadt,Dresden,4,2,H
1133,D2,2011,2011-07-15,Cottbus,Dresden,2,1,H
1134,D2,2011,2011-11-27,St Pauli,Dresden,3,1,H
1135,D2,2011,2012-05-06,Frankfurt FSV,Dresden,1,1,D
1136,D2,2011,2012-02-11,Union Berlin,Dresden,4,0,H
1137,D2,2011,2011-10-02,Munich 1860,Dresden,2,4,A
1138,D2,2011,2012-03-30,Aachen,Dresden,0,1,A
1139,D2,2011,2012-04-11,Karlsruhe,Dresden,2,0,H
1140,D2,2011,2011-10-22,Braunschweig,Dresden,0,2,A
1141,D2,2011,2012-04-21,Erzgebirge Aue,Dresden,1,1,D
1142,D2,2011,2011-08-26,Duisburg,Dresden,3,0,H
1143,D2,2011,2011-08-07,Frankfurt FSV,Duisburg,0,0,D
1144,D2,2011,2012-02-24,Dresden,Duisburg,2,0,H
1145,D2,2011,2011-12-18,Cottbus,Duisburg,1,1,D
1146,D2,2011,2011-07-17,Karlsruhe,Duisburg,3,2,H
1147,D2,2011,2012-04-11,Munich 1860,Duisburg,2,1,H
1148,D2,2011,2011-11-06,Aachen,Duisburg,2,2,D
1149,D2,2011,2012-02-12,Hansa Rostock,Duisburg,4,2,H
1150,D2,2011,2011-08-22,St Pauli,Duisburg,2,1,H
1151,D2,2011,2011-10-23,Ein Frankfurt,Duisburg,3,0,H
1152,D2,2011,2011-09-09,Greuther Furth,Duisburg,2,1,H
1153,D2,2011,2012-04-01,Ingolstadt,Duisburg,1,1,D
1154,D2,2011,2011-09-25,Bochum,Duisburg,2,1,H
1155,D2,2011,2012-04-20,Braunschweig,Duisburg,0,0,D
1156,D2,2011,2011-11-25,Erzgebirge Aue,Duisburg,1,2,A
1157,D2,2011,2012-03-25,Paderborn,Duisburg,1,2,A
1158,D2,2011,2012-05-06,Fortuna Dusseldorf,Duisburg,2,2,D
1159,D2,2011,2012-03-09,Union Berlin,Duisburg,1,1,D
1160,D2,2011,2011-11-07,Erzgebirge Aue,Ein Frankfurt,1,2,A
1161,D2,2011,2011-09-10,Cottbus,Ein Frankfurt,3,3,D
1162,D2,2011,2011-10-14,Bochum,Ein Frankfurt,0,2,A
1163,D2,2011,2011-08-21,Frankfurt FSV,Ein Frankfurt,0,4,A
1164,D2,2011,2011-09-26,Dresden,Ein Frankfurt,1,4,A
1165,D2,2011,2012-04-07,Duisburg,Ein Frankfurt,2,0,H
1166,D2,2011,2012-03-26,Union Berlin,Ein Frankfurt,0,4,A
1167,D2,2011,2011-07-15,Greuther Furth,Ein Frankfurt,2,3,A
1168,D2,2011,2012-05-06,Karlsruhe,Ein Frankfurt,1,0,H
1169,D2,2011,2011-10-30,Ingolstadt,Ein Frankfurt,1,1,D
1170,D2,2011,2012-02-13,Fortuna Dusseldorf,Ein Frankfurt,1,1,D
1171,D2,2011,2011-08-07,Braunschweig,Ein Frankfurt,0,3,A
1172,D2,2011,2012-02-26,Paderborn,Ein Frankfurt,4,2,H
1173,D2,2011,2011-12-19,St Pauli,Ein Frankfurt,2,0,H
1174,D2,2011,2012-03-11,Hansa Rostock,Ein Frankfurt,1,5,A
1175,D2,2011,2011-11-26,Munich 1860,Ein Frankfurt,2,1,H
1176,D2,2011,2012-04-23,Aachen,Ein Frankfurt,0,3,A
1177,D1,2011,2011-12-03,Stuttgart,FC Koln,2,2,D
1178,D1,2011,2011-12-16,Bayern Munich,FC Koln,3,0,H
1179,D1,2011,2011-10-22,Dortmund,FC Koln,5,0,H
1180,D1,2011,2011-08-13,Schalke 04,FC Koln,5,1,H
1181,D1,2011,2011-11-05,Werder Bremen,FC Koln,3,2,H
1182,D1,2011,2012-04-28,Freiburg,FC Koln,4,1,H
1183,D1,2011,2012-04-10,Mainz,FC Koln,4,0,H
1184,D1,2011,2012-04-15,M'gladbach,FC Koln,3,0,H
1185,D1,2011,2012-02-18,Nurnberg,FC Koln,2,1,H
1186,D1,2011,2012-02-05,Kaiserslautern,FC Koln,0,1,A
1187,D1,2011,2012-03-04,Hoffenheim,FC Koln,1,1,D
1188,D1,2011,2011-09-17,Leverkusen,FC Koln,1,4,A
1189,D1,2011,2012-03-31,Augsburg,FC Koln,2,1,H
1190,D1,2011,2011-10-01,Hertha,FC Koln,3,0,H
1191,D1,2011,2011-08-27,Hamburg,FC Koln,3,4,A
1192,D1,2011,2012-01-21,Wolfsburg,FC Koln,1,0,H
1193,D1,2011,2012-03-18,Hannover,FC Koln,4,1,H
1194,D1,2011,2011-08-06,Augsburg,Freiburg,2,2,D
1195,D1,2011,2011-09-24,Schalke 04,Freiburg,4,2,H
1196,D1,2011,2012-03-10,M'gladbach,Freiburg,0,0,D
1197,D1,2011,2011-09-10,Bayern Munich,Freiburg,7,0,H
1198,D1,2011,2012-04-22,Hannover,Freiburg,0,0,D
1199,D1,2011,2011-08-20,Werder Bremen,Freiburg,5,3,H
1200,D1,2011,2012-03-17,Hamburg,Freiburg,1,3,A
1201,D1,2011,2012-02-10,Wolfsburg,Freiburg,3,2,H
1202,D1,2011,2011-10-22,Kaiserslautern,Freiburg,1,0,H
1203,D1,2011,2011-11-26,Hoffenheim,Freiburg,1,1,D
1204,D1,2011,2012-02-25,Stuttgart,Freiburg,4,1,H
1205,D1,2011,2011-12-10,FC Koln,Freiburg,4,0,H
1206,D1,2011,2012-03-31,Leverkusen,Freiburg,0,2,A
1207,D1,2011,2012-05-05,Dortmund,Freiburg,4,0,H
1208,D1,2011,2012-04-10,Hertha,Freiburg,1,2,A
1209,D1,2011,2012-01-29,Mainz,Freiburg,3,1,H
1210,D1,2011,2011-11-05,Nurnberg,Freiburg,1,2,A
1211,D1,2011,2011-08-20,Bayern Munich,Hamburg,5,0,H
1212,D1,2011,2012-04-11,Hoffenheim,Hamburg,4,0,H
1213,D1,2011,2011-12-10,Mainz,Hamburg,0,0,D
1214,D1,2011,2011-10-16,Freiburg,Hamburg,1,2,A
1215,D1,2011,2012-03-31,Kaiserslautern,Hamburg,0,1,A
1216,D1,2011,2012-03-11,Schalke 04,Hamburg,3,1,H
1217,D1,2011,2012-04-21,Nurnberg,Hamburg,1,1,D
1218,D1,2011,2011-09-10,Werder Bremen,Hamburg,2,0,H
1219,D1,2011,2011-08-05,Dortmund,Hamburg,3,1,H
1220,D1,2011,2012-03-23,Wolfsburg,Hamburg,2,1,H
1221,D1,2011,2012-02-12,FC Koln,Hamburg,0,1,A
1222,D1,2011,2011-11-26,Hannover,Hamburg,1,1,D
1223,D1,2011,2012-05-05,Augsburg,Hamburg,1,0,H
1224,D1,2011,2011-09-23,Stuttgart,Hamburg,1,2,A
1225,D1,2011,2012-02-24,M'gladbach,Hamburg,1,1,D
1226,D1,2011,2011-11-05,Leverkusen,Hamburg,2,2,D
1227,D1,2011,2012-01-28,Hertha,Hamburg,1,2,A
1228,D1,2011,2012-01-28,Augsburg,Kaiserslautern,2,2,D
1229,D1,2011,2012-05-05,Hannover,Kaiserslautern,2,1,H
