Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
33205,D1,1998,1998-08-14,Duisburg,Ein Frankfurt,2,1,H
33206,D1,1998,1998-08-14,Stuttgart,Dortmund,2,1,H
33207,D1,1998,1998-08-15,Bochum,Freiburg,1,2,A
33208,D1,1998,1998-08-15,Leverkusen,Hansa Rostock,3,1,H
33209,D1,1998,1998-08-15,M'gladbach,Schalke 04,3,0,H
33210,D1,1998,1998-08-15,Munich 1860,Kaiserslautern,1,2,A
33211,D1,1998,1998-08-15,Nurnberg,Hamburg,1,1,D
33212,D1,1998,1998-08-15,Wolfsburg,Bayern Munich,0,1,A
33213,D1,1998,1998-08-16,Hertha,Werder Bremen,1,0,H
33214,D1,1998,1998-08-21,Hansa Rostock,Wolfsburg,3,3,D
33215,D1,1998,1998-08-21,Werder Bremen,Nurnberg,2,3,A
33216,D1,1998,1998-08-22,Bayern Munich,Duisburg,3,1,H
33217,D1,1998,1998-08-22,Dortmund,Hertha,3,0,H
33218,D1,1998,1998-08-22,Ein Frankfurt,Munich 1860,2,3,A
33219,D1,1998,1998-08-22,Freiburg,Leverkusen,1,1,D
33220,D1,1998,1998-08-22,Kaiserslautern,M'gladbach,2,1,H
33221,D1,1998,1998-08-22,Schalke 04,Stuttgart,1,0,H
33222,D1,1998,1998-08-23,Hamburg,Bochum,1,0,H
33223,D1,1998,1998-09-08,Bochum,Werder Bremen,2,0,H
33224,D1,1998,1998-09-08,Duisburg,Munich 1860,1,1,D
33225,D1,1998,1998-09-08,M'gladbach,Ein Frankfurt,1,1,D
33226,D1,1998,1998-09-08,Stuttgart,Kaiserslautern,4,0,H
33227,D1,1998,1998-09-08,Wolfsburg,Freiburg,1,1,D
33228,D1,1998,1998-09-09,Bayern Munich,Hansa Rostock,6,1,H
33229,D1,1998,1998-09-09,Hertha,Schalke 04,2,0,H
33230,D1,1998,1998-09-09,Leverkusen,Hamburg,1,2,A
33231,D1,1998,1998-09-09,Nurnberg,Dortmund,0,0,D
33232,D1,1998,1998-09-11,Ein Frankfurt,Stuttgart,1,1,D
33233,D1,1998,1998-09-11,Munich 1860,M'gladbach,3,1,H
33234,D1,1998,1998-09-12,Freiburg,Bayern Munich,0,2,A
33235,D1,1998,1998-09-12,Hamburg,Wolfsburg,1,1,D
33236,D1,1998,1998-09-12,Hansa Rostock,Duisburg,3,0,H
33237,D1,1998,1998-09-12,Kaiserslautern,Hertha,4,3,H
33238,D1,1998,1998-09-12,Schalke 04,Nurnberg,2,2,D
33239,D1,1998,1998-09-12,Werder Bremen,Leverkusen,2,2,D
33240,D1,1998,1998-09-13,Dortmund,Bochum,0,1,A
33241,D1,1998,1998-09-18,Hansa Rostock,Freiburg,0,2,A
33242,D1,1998,1998-09-18,Hertha,Ein Frankfurt,3,1,H
33243,D1,1998,1998-09-19,Bochum,Schalke 04,1,2,A
33244,D1,1998,1998-09-19,Leverkusen,Dortmund,3,1,H
33245,D1,1998,1998-09-19,Nurnberg,Kaiserslautern,1,1,D
33246,D1,1998,1998-09-19,Stuttgart,Munich 1860,0,1,A
33247,D1,1998,1998-09-19,Wolfsburg,Werder Bremen,2,4,A
33248,D1,1998,1998-09-20,Bayern Munich,Hamburg,5,3,H
33249,D1,1998,1998-09-20,Duisburg,M'gladbach,2,2,D
33250,D1,1998,1998-09-25,Hamburg,Hansa Rostock,1,0,H
33251,D1,1998,1998-09-25,Munich 1860,Hertha,2,0,H
33252,D1,1998,1998-09-26,Dortmund,Wolfsburg,2,1,H
33253,D1,1998,1998-09-26,Freiburg,Duisburg,2,2,D
33254,D1,1998,1998-09-26,Kaiserslautern,Bochum,2,3,A
33255,D1,1998,1998-09-26,M'gladbach,Stuttgart,2,3,A
33256,D1,1998,1998-09-26,Schalke 04,Leverkusen,0,1,A
33257,D1,1998,1998-09-26,Werder Bremen,Bayern Munich,0,1,A
33258,D1,1998,1998-09-27,Ein Frankfurt,Nurnberg,3,2,H
33259,D1,1998,1998-10-02,Hertha,M'gladbach,4,1,H
33260,D1,1998,1998-10-02,Wolfsburg,Schalke 04,0,0,D
33261,D1,1998,1998-10-03,Bochum,Ein Frankfurt,0,0,D
33262,D1,1998,1998-10-03,Freiburg,Hamburg,0,0,D
33263,D1,1998,1998-10-03,Hansa Rostock,Werder Bremen,2,1,H
33264,D1,1998,1998-10-03,Leverkusen,Kaiserslautern,2,2,D
33265,D1,1998,1998-10-03,Nurnberg,Munich 1860,1,5,A
33266,D1,1998,1998-10-04,Bayern Munich,Dortmund,2,2,D
