Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
4152,D1,2016,2017-04-04,Hoffenheim,Bayern Munich,1,0,H
4153,D1,2016,2017-02-18,Hertha,Bayern Munich,1,1,D
4154,D1,2016,2016-12-18,Darmstadt,Bayern Munich,0,1,A
4155,D1,2016,2016-12-02,Mainz,Bayern Munich,1,3,A
4156,D1,2016,2017-01-28,Werder Bremen,Bayern Munich,1,2,A
4157,D1,2016,2016-09-24,Hamburg,Bayern Munich,0,1,A
4158,D1,2016,2016-11-19,Dortmund,Bayern Munich,1,0,H
4159,D1,2016,2017-03-19,M'gladbach,Bayern Munich,0,1,A
4160,D1,2016,2017-03-04,FC Koln,Bayern Munich,0,3,A
4161,D1,2016,2017-01-20,Freiburg,Bayern Munich,1,2,A
4162,D1,2016,2017-04-15,Leverkusen,Bayern Munich,0,0,D
4163,D1,2016,2017-05-13,RB Leipzig,Bayern Munich,4,5,A
4164,D1,2016,2017-02-11,Ingolstadt,Bayern Munich,0,2,A
4165,D1,2016,2016-10-29,Augsburg,Bayern Munich,1,3,A
4166,D1,2016,2017-04-29,Wolfsburg,Bayern Munich,0,6,A
4167,D1,2016,2016-10-15,Ein Frankfurt,Bayern Munich,2,2,D
4168,D1,2016,2016-09-09,Schalke 04,Bayern Munich,0,2,A
4169,D1,2016,2016-10-01,Leverkusen,Dortmund,2,0,H
4170,D1,2016,2016-09-10,RB Leipzig,Dortmund,1,0,H
4171,D1,2016,2017-04-22,M'gladbach,Dortmund,2,3,A
4172,D1,2016,2017-03-11,Hertha,Dortmund,2,1,H
4173,D1,2016,2016-12-10,FC Koln,Dortmund,1,1,D
4174,D1,2016,2016-12-16,Hoffenheim,Dortmund,2,2,D
4175,D1,2016,2017-01-29,Mainz,Dortmund,1,1,D
4176,D1,2016,2016-09-20,Wolfsburg,Dortmund,1,5,A
4177,D1,2016,2017-04-01,Schalke 04,Dortmund,1,1,D
4178,D1,2016,2017-05-13,Augsburg,Dortmund,1,1,D
4179,D1,2016,2017-02-25,Freiburg,Dortmund,0,3,A
