production_id,date,time,am_pm,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
6913,2024-06-17,000000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.21028,NW,885.82312
6914,2024-06-17,000000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.76349,S,1136.05749
6915,2024-06-17,000000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.59086,S,708.01936
6916,2024-06-17,001000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.98546,SW,1017.28154
6917,2024-06-17,001000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.98133,N,728.26258
6918,2024-06-17,001000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.22969,W,1077.39099
6919,2024-06-17,002000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.36663,N,1846.73592
6920,2024-06-17,002000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.72453,N,1507.99399
6921,2024-06-17,002000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.16809,SE,755.28077
6922,2024-06-17,003000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.32675,N,1093.66648
6923,2024-06-17,003000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.89352,E,672.6301
6924,2024-06-17,003000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.49179,NE,1664.83224
6925,2024-06-17,004000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.00947,SE,871.46305
6926,2024-06-17,004000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.73878,W,708.24956
6927,2024-06-17,004000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.23102,W,1348.62937
6928,2024-06-17,005000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.67585,SW,1088.19846
6929,2024-06-17,005000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.81703,NE,820.53835
6930,2024-06-17,005000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.52445,NE,858.69924
6931,2024-06-17,010000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.96267,SE,1424.95856
6932,2024-06-17,010000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.85724,SW,796.94404
6933,2024-06-17,010000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.82431,NE,1248.6001
6934,2024-06-17,011000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.62648,E,1191.32573
6935,2024-06-17,011000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,24.37434,E,0.0
6936,2024-06-17,011000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,22.20593,SE,0.0
6937,2024-06-17,012000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.09321,NW,790.97802
6938,2024-06-17,012000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.51544,NE,717.9908
6939,2024-06-17,012000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.89284,W,1859.52049
6940,2024-06-17,013000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.14053,SE,1165.57856
6941,2024-06-17,013000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.30761,SW,1534.3989
6942,2024-06-17,013000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.08737,S,698.2589
6943,2024-06-17,014000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.33078,W,1532.28915
6944,2024-06-17,014000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.73556,NW,562.33853
6945,2024-06-17,014000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.06155,NE,1802.8692
6946,2024-06-17,015000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.46264,N,867.43813
6947,2024-06-17,015000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.73268,W,1039.58208
6948,2024-06-17,015000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,6.93856,NE,0.0
6949,2024-06-17,020000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.92406,SW,1543.09629
6950,2024-06-17,020000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.83638,S,1961.75994
6951,2024-06-17,020000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.50081,N,1859.32678
6952,2024-06-17,021000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.35523,N,1296.48871
6953,2024-06-17,021000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.9098,SW,1973.12501
6954,2024-06-17,021000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.33639,E,932.64952
6955,2024-06-17,022000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.3294,NE,1747.6204
6956,2024-06-17,022000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,11.5793,SE,0.0
6957,2024-06-17,022000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.09553,SW,1162.25306
6958,2024-06-17,023000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.50504,N,1283.29362
