production_id,date,time,am_pm,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
7345,2024-06-18,000000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.61882,SE,1786.50861
7346,2024-06-18,000000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.52502,NW,1999.78291
7347,2024-06-18,000000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.72136,W,691.71502
7348,2024-06-18,001000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.65063,NW,1829.45141
7349,2024-06-18,001000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.74463,S,669.46674
7350,2024-06-18,001000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.33873,S,1598.14143
7351,2024-06-18,002000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,19.72301,NE,0.0
7352,2024-06-18,002000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.90869,N,663.2884
7353,2024-06-18,002000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.7909,S,1006.26436
7354,2024-06-18,003000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.81781,NE,1434.04126
7355,2024-06-18,003000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.37156,NE,949.48708
7356,2024-06-18,003000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Fault,Engineering,16.55414,SE,0.0
7357,2024-06-18,004000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.41125,SW,1807.24003
7358,2024-06-18,004000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.16249,SE,1622.78795
7359,2024-06-18,004000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.59022,E,1945.70808
7360,2024-06-18,005000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,22.24647,NW,0.0
7361,2024-06-18,005000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.9633,W,799.01646
7362,2024-06-18,005000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.0086,NE,1341.41809
7363,2024-06-18,010000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.35685,SW,1898.13326
7364,2024-06-18,010000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.01299,N,1436.32347
7365,2024-06-18,010000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.55891,NE,1847.55899
7366,2024-06-18,011000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.85453,E,1539.30861
7367,2024-06-18,011000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.4657,NE,1594.45928
7368,2024-06-18,011000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.54592,NE,1999.2545
7369,2024-06-18,012000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.39374,W,1296.11366
7370,2024-06-18,012000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.58427,NW,1626.36999
7371,2024-06-18,012000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.63961,W,714.49698
7372,2024-06-18,013000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,19.0016,E,0.0
7373,2024-06-18,013000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.48841,SW,1938.36991
7374,2024-06-18,013000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.92903,NW,1788.82906
