production_id,date,time,am_pm,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
8641,2024-06-21,000000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.77113,S,1463.83667
8642,2024-06-21,000000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.46748,W,1520.86303
8643,2024-06-21,000000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.22039,NW,1750.88524
8644,2024-06-21,001000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.67363,N,1079.31464
8645,2024-06-21,001000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.27593,W,565.08232
8646,2024-06-21,001000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.71332,N,690.63529
8647,2024-06-21,002000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.33748,SW,1547.57894
8648,2024-06-21,002000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.32649,NE,1135.23757
8649,2024-06-21,002000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.78419,NW,1174.37263
8650,2024-06-21,003000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.34261,S,605.21701
8651,2024-06-21,003000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.88939,SE,513.48639
8652,2024-06-21,003000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.41912,SW,1331.22173
8653,2024-06-21,004000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.27547,NW,925.2213
8654,2024-06-21,004000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.2052,W,1819.09495
8655,2024-06-21,004000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.33366,NW,1550.38739
8656,2024-06-21,005000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.27646,N,1903.90426
8657,2024-06-21,005000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.14951,S,867.02239
8658,2024-06-21,005000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.24942,SW,1119.00814
8659,2024-06-21,010000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.18849,NE,1324.3865
8660,2024-06-21,010000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.5777,NW,647.3585
8661,2024-06-21,010000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.27473,SW,636.79156
8662,2024-06-21,011000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.12539,S,1916.27838
8663,2024-06-21,011000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.22123,SE,1882.87195
8664,2024-06-21,011000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.3475,SE,1209.57739
8665,2024-06-21,012000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.17358,NE,1323.05399
8666,2024-06-21,012000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.3171,SE,1747.86037
8667,2024-06-21,012000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.68754,SW,1380.28828
8668,2024-06-21,013000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.31136,S,531.13984
8669,2024-06-21,013000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.04625,N,817.16452
8670,2024-06-21,013000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.34128,SE,903.48496
8671,2024-06-21,014000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.41703,NW,1797.83182
8672,2024-06-21,014000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.09717,W,1101.04784
8673,2024-06-21,014000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.40986,W,895.30657
8674,2024-06-21,015000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,5.27512,SW,0.0
8675,2024-06-21,015000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.88105,E,674.1808
8676,2024-06-21,015000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.97607,NW,989.35638
8677,2024-06-21,020000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.62288,E,840.2041
8678,2024-06-21,020000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.95587,NE,651.63707
8679,2024-06-21,020000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.8823,S,808.92365
8680,2024-06-21,021000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.5664,SE,947.11816
8681,2024-06-21,021000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.69798,SW,971.77413
8682,2024-06-21,021000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.79051,SW,835.7401
8683,2024-06-21,022000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.77528,S,764.14948
8684,2024-06-21,022000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.28411,NE,1466.70656
8685,2024-06-21,022000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.91554,W,1498.01845
8686,2024-06-21,023000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.6649,NE,586.32903
8687,2024-06-21,023000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.00979,W,1260.54559
8688,2024-06-21,023000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.71671,SE,1357.79819
8689,2024-06-21,024000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,14.69282,S,0.0
8690,2024-06-21,024000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.17677,E,1621.51442
8691,2024-06-21,024000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.97274,E,1924.75571
8692,2024-06-21,025000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.67507,SE,1197.89773
8693,2024-06-21,025000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.15469,E,1843.80267
8694,2024-06-21,025000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.36254,NE,604.99254
8695,2024-06-21,030000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.68164,SE,744.90688
8696,2024-06-21,030000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.15043,S,1803.99995
8697,2024-06-21,030000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.97258,S,1436.60853
8698,2024-06-21,031000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.79776,N,1714.67736
8699,2024-06-21,031000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.86459,NE,1120.77223
8700,2024-06-21,031000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.91066,W,1827.72735
8701,2024-06-21,032000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.78091,S,917.89578
8702,2024-06-21,032000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.2431,SW,910.6985
8703,2024-06-21,032000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.62806,NE,1518.85703
8704,2024-06-21,033000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.45957,NE,679.91933
8705,2024-06-21,033000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.34409,W,671.0223
8706,2024-06-21,033000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.21195,NE,604.62173
8707,2024-06-21,034000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.80353,E,1921.06509
8708,2024-06-21,034000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.6107,N,648.0569
8709,2024-06-21,034000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.87818,NW,1541.33441
8710,2024-06-21,035000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.78987,SE,1111.48359
8711,2024-06-21,035000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.2729,E,1723.81069
8712,2024-06-21,035000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.98886,W,777.90934
8713,2024-06-21,040000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.64225,W,1152.10398
8714,2024-06-21,040000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.74274,S,1403.8611
8715,2024-06-21,040000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.77851,W,1789.5881
8716,2024-06-21,041000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.46173,W,1756.89462
8717,2024-06-21,041000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.72847,NW,997.28879
8718,2024-06-21,041000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.88202,NE,1709.17998
8719,2024-06-21,042000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.59795,E,504.12764
8720,2024-06-21,042000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.52928,S,1940.90629
8721,2024-06-21,042000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.94495,NE,1677.87654
8722,2024-06-21,043000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.91419,NE,1569.53638
8723,2024-06-21,043000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.09779,NW,1521.93121
8724,2024-06-21,043000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,4.13128,NW,0.0
8725,2024-06-21,044000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.98166,S,1596.02976
